-------------------------------------------------------------------------------------------------------------------------
Rerclolation 2d
Version 1.6 Cluster Analysis - Electric, Thermal properties - Mechanical properties calculation in progress...1/7/2024
Lefteris Lamprou
This program is free software: you can redistribute it and/or modify it under the terms of the GNU General Public License
-------------------------------------------------------------------------------------------------------------------------
Start at Thu Jul 18 11:48:00 2024

Case;Mean Percolation;Electric Conductivity; Thermal Conductivity; Young Modulus; Poisson Ratio ;Total Conductive Paths;Mean Conductive Length;Process Time; Preperation Time; Grid(X); Grid(Y);  ppms;% Area_0;% Area_1;Size X_0;Size X_1;Size Y_0;Size Y_1;Hoop0;Hoop1;
ellipse_61iter300ppmC_30width_100_Area0.61;0.896667;2.214109e-02;2.214109e-02;2.002557e+06;0.000000e+00;1.623333e+00;2.199136e+02;0.00073667;0.00040667;100;100;30;0.39000000;0.61000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_62iter300ppmC_30width_100_Area0.62;0.96666667;3.11488449e-02;3.11488449e-02;2.32610957e+06;0.00000000e+00;2.26333333e+00;2.34678500e+02;0.00068333;0.00053000;100;100;30;0.38000000;0.62000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_63iter300ppmC_30width_100_Area0.63;0.98333333;4.16004039e-02;4.16004039e-02;2.66318178e+06;0.00000000e+00;3.05666667e+00;2.32134762e+02;0.00064000;0.00059333;100;100;30;0.37000000;0.63000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_64iter300ppmC_30width_100_Area0.64;0.99666667;5.43051892e-02;5.43051892e-02;3.04089437e+06;0.00000000e+00;4.03333333e+00;2.28172556e+02;0.00055333;0.00072000;100;100;30;0.36000000;0.64000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_65iter300ppmC_30width_100_Area0.65;1.00000000;6.40932644e-02;6.40932644e-02;3.30960878e+06;0.00000000e+00;4.81000000e+00;2.24409286e+02;0.00050667;0.00084667;100;100;30;0.35000000;0.65000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_66iter300ppmC_30width_100_Area0.66;1.00000000;7.67843214e-02;7.67843214e-02;3.64477978e+06;0.00000000e+00;5.83333333e+00;2.21183900e+02;0.00041667;0.00091000;100;100;30;0.34000000;0.66000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_67iter300ppmC_30width_100_Area0.67;1.00000000;8.73094868e-02;8.73094868e-02;3.91588083e+06;0.00000000e+00;6.74333333e+00;2.16602321e+02;0.00045333;0.00102000;100;100;30;0.33000000;0.67000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_68iter300ppmC_30width_100_Area0.68;1.00000000;1.03178959e-01;1.03178959e-01;4.36472714e+06;0.00000000e+00;8.06333333e+00;2.09645983e+02;0.00052000;0.00107333;100;100;30;0.32000000;0.68000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_69iter300ppmC_30width_100_Area0.69;1.00000000;1.15459499e-01;1.15459499e-01;4.65087710e+06;0.00000000e+00;9.24000000e+00;2.07283219e+02;0.00042667;0.00116000;100;100;30;0.31000000;0.69000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
ellipse_70iter300ppmC_30width_100_Area0.7;1.00000000;1.29534642e-01;1.29534642e-01;5.04144035e+06;0.00000000e+00;1.05833333e+01;2.02905949e+02;0.00043333;0.00126667;100;100;30;0.30000000;0.70000000;0.00000001;0.00000001;0.00000001;0.00000001;0.00000000;0.00000000
